NOC,Year,Medal,Season,has_medal,key_iso
AFG,2008,Bronze,Summer,1,AFG|2008|Bronze
AFG,2012,Bronze,Summer,1,AFG|2012|Bronze
AHO,1988,Silver,Summer,1,AHO|1988|Silver
ALG,1984,Bronze,Summer,1,ALG|1984|Bronze
ALG,1992,Bronze,Summer,1,ALG|1992|Bronze
ALG,1992,Gold,Summer,1,ALG|1992|Gold
ALG,1996,Bronze,Summer,1,ALG|1996|Bronze
ALG,1996,Gold,Summer,1,ALG|1996|Gold
ALG,2000,Bronze,Summer,1,ALG|2000|Bronze
ALG,2000,Gold,Summer,1,ALG|2000|Gold
ALG,2000,Silver,Summer,1,ALG|2000|Silver
ALG,2008,Bronze,Summer,1,ALG|2008|Bronze
ALG,2008,Silver,Summer,1,ALG|2008|Silver
ALG,2012,Gold,Summer,1,ALG|2012|Gold
ALG,2016,Silver,Summer,1,ALG|2016|Silver
ANZ,1908,Bronze,Summer,1,ANZ|1908|Bronze
ANZ,1908,Gold,Summer,1,ANZ|1908|Gold
ANZ,1908,Silver,Summer,1,ANZ|1908|Silver
ANZ,1912,Bronze,Summer,1,ANZ|1912|Bronze
ANZ,1912,Gold,Summer,1,ANZ|1912|Gold
ANZ,1912,Silver,Summer,1,ANZ|1912|Silver
ARG,1924,Bronze,Summer,1,ARG|1924|Bronze
ARG,1924,Gold,Summer,1,ARG|1924|Gold
ARG,1924,Silver,Summer,1,ARG|1924|Silver
ARG,1928,Bronze,Summer,1,ARG|1928|Bronze
ARG,1928,Gold,Summer,1,ARG|1928|Gold
ARG,1928,Silver,Summer,1,ARG|1928|Silver
ARG,1932,Gold,Summer,1,ARG|1932|Gold
ARG,1932,Silver,Summer,1,ARG|1932|Silver
ARG,1936,Bronze,Summer,1,ARG|1936|Bronze
ARG,1936,Gold,Summer,1,ARG|1936|Gold
ARG,1936,Silver,Summer,1,ARG|1936|Silver
ARG,1948,Bronze,Summer,1,ARG|1948|Bronze
ARG,1948,Gold,Summer,1,ARG|1948|Gold
ARG,1948,Silver,Summer,1,ARG|1948|Silver
ARG,1952,Bronze,Summer,1,ARG|1952|Bronze
ARG,1952,Gold,Summer,1,ARG|1952|Gold
ARG,1952,Silver,Summer,1,ARG|1952|Silver
ARG,1956,Bronze,Summer,1,ARG|1956|Bronze
ARG,1956,Silver,Summer,1,ARG|1956|Silver
ARG,1960,Bronze,Summer,1,ARG|1960|Bronze
ARG,1960,Silver,Summer,1,ARG|1960|Silver
ARG,1964,Silver,Summer,1,ARG|1964|Silver
ARG,1968,Bronze,Summer,1,ARG|1968|Bronze
ARG,1972,Silver,Summer,1,ARG|1972|Silver
ARG,1988,Bronze,Summer,1,ARG|1988|Bronze
ARG,1988,Silver,Summer,1,ARG|1988|Silver
ARG,1992,Bronze,Summer,1,ARG|1992|Bronze
ARG,1996,Bronze,Summer,1,ARG|1996|Bronze
ARG,1996,Silver,Summer,1,ARG|1996|Silver
ARG,2000,Bronze,Summer,1,ARG|2000|Bronze
ARG,2000,Silver,Summer,1,ARG|2000|Silver
ARG,2004,Bronze,Summer,1,ARG|2004|Bronze
ARG,2004,Gold,Summer,1,ARG|2004|Gold
ARG,2008,Bronze,Summer,1,ARG|2008|Bronze
ARG,2008,Gold,Summer,1,ARG|2008|Gold
ARG,2012,Bronze,Summer,1,ARG|2012|Bronze
ARG,2012,Gold,Summer,1,ARG|2012|Gold
ARG,2012,Silver,Summer,1,ARG|2012|Silver
ARG,2016,Gold,Summer,1,ARG|2016|Gold
ARG,2016,Silver,Summer,1,ARG|2016|Silver
ARM,1996,Gold,Summer,1,ARM|1996|Gold
ARM,1996,Silver,Summer,1,ARM|1996|Silver
ARM,2000,Bronze,Summer,1,ARM|2000|Bronze
ARM,2008,Bronze,Summer,1,ARM|2008|Bronze
ARM,2012,Bronze,Summer,1,ARM|2012|Bronze
ARM,2012,Silver,Summer,1,ARM|2012|Silver
ARM,2016,Gold,Summer,1,ARM|2016|Gold
ARM,2016,Silver,Summer,1,ARM|2016|Silver
AUS,1896,Bronze,Summer,1,AUS|1896|Bronze
AUS,1896,Gold,Summer,1,AUS|1896|Gold
AUS,1900,Bronze,Summer,1,AUS|1900|Bronze
AUS,1900,Gold,Summer,1,AUS|1900|Gold
AUS,1904,Bronze,Summer,1,AUS|1904|Bronze
AUS,1904,Silver,Summer,1,AUS|1904|Silver
AUS,1906,Bronze,Summer,1,AUS|1906|Bronze
AUS,1920,Bronze,Summer,1,AUS|1920|Bronze
AUS,1920,Silver,Summer,1,AUS|1920|Silver
AUS,1924,Bronze,Summer,1,AUS|1924|Bronze
AUS,1924,Gold,Summer,1,AUS|1924|Gold
AUS,1924,Gold,Winter,1,AUS|1924|Gold
AUS,1924,Silver,Summer,1,AUS|1924|Silver
AUS,1928,Bronze,Summer,1,AUS|1928|Bronze
AUS,1928,Gold,Summer,1,AUS|1928|Gold
AUS,1928,Silver,Summer,1,AUS|1928|Silver
AUS,1932,Bronze,Summer,1,AUS|1932|Bronze
AUS,1932,Gold,Summer,1,AUS|1932|Gold
AUS,1932,Silver,Summer,1,AUS|1932|Silver
AUS,1936,Bronze,Summer,1,AUS|1936|Bronze
AUS,1948,Bronze,Summer,1,AUS|1948|Bronze
AUS,1948,Gold,Summer,1,AUS|1948|Gold
AUS,1948,Silver,Summer,1,AUS|1948|Silver
AUS,1952,Bronze,Summer,1,AUS|1952|Bronze
AUS,1952,Gold,Summer,1,AUS|1952|Gold
AUS,1952,Silver,Summer,1,AUS|1952|Silver
AUS,1956,Bronze,Summer,1,AUS|1956|Bronze
AUS,1956,Gold,Summer,1,AUS|1956|Gold
AUS,1956,Silver,Summer,1,AUS|1956|Silver
AUS,1960,Bronze,Summer,1,AUS|1960|Bronze
AUS,1960,Gold,Summer,1,AUS|1960|Gold
AUS,1960,Silver,Summer,1,AUS|1960|Silver
AUS,1964,Bronze,Summer,1,AUS|1964|Bronze
AUS,1964,Gold,Summer,1,AUS|1964|Gold
AUS,1964,Silver,Summer,1,AUS|1964|Silver
AUS,1968,Bronze,Summer,1,AUS|1968|Bronze
AUS,1968,Gold,Summer,1,AUS|1968|Gold
AUS,1968,Silver,Summer,1,AUS|1968|Silver
AUS,1972,Bronze,Summer,1,AUS|1972|Bronze
AUS,1972,Gold,Summer,1,AUS|1972|Gold
AUS,1972,Silver,Summer,1,AUS|1972|Silver
AUS,1976,Bronze,Summer,1,AUS|1976|Bronze
AUS,1976,Silver,Summer,1,AUS|1976|Silver
AUS,1980,Bronze,Summer,1,AUS|1980|Bronze
AUS,1980,Gold,Summer,1,AUS|1980|Gold
AUS,1980,Silver,Summer,1,AUS|1980|Silver
AUS,1984,Bronze,Summer,1,AUS|1984|Bronze
AUS,1984,Gold,Summer,1,AUS|1984|Gold
AUS,1984,Silver,Summer,1,AUS|1984|Silver
AUS,1988,Bronze,Summer,1,AUS|1988|Bronze
AUS,1988,Gold,Summer,1,AUS|1988|Gold
AUS,1988,Silver,Summer,1,AUS|1988|Silver
AUS,1992,Bronze,Summer,1,AUS|1992|Bronze
AUS,1992,Gold,Summer,1,AUS|1992|Gold
AUS,1992,Silver,Summer,1,AUS|1992|Silver
AUS,1994,Bronze,Winter,1,AUS|1994|Bronze
AUS,1996,Bronze,Summer,1,AUS|1996|Bronze
AUS,1996,Gold,Summer,1,AUS|1996|Gold
AUS,1996,Silver,Summer,1,AUS|1996|Silver
AUS,1998,Bronze,Winter,1,AUS|1998|Bronze
AUS,2000,Bronze,Summer,1,AUS|2000|Bronze
AUS,2000,Gold,Summer,1,AUS|2000|Gold
AUS,2000,Silver,Summer,1,AUS|2000|Silver
AUS,2002,Gold,Winter,1,AUS|2002|Gold
AUS,2004,Bronze,Summer,1,AUS|2004|Bronze
AUS,2004,Gold,Summer,1,AUS|2004|Gold
AUS,2004,Silver,Summer,1,AUS|2004|Silver
AUS,2006,Bronze,Winter,1,AUS|2006|Bronze
AUS,2006,Gold,Winter,1,AUS|2006|Gold
AUS,2008,Bronze,Summer,1,AUS|2008|Bronze
AUS,2008,Gold,Summer,1,AUS|2008|Gold
AUS,2008,Silver,Summer,1,AUS|2008|Silver
AUS,2010,Gold,Winter,1,AUS|2010|Gold
AUS,2010,Silver,Winter,1,AUS|2010|Silver
AUS,2012,Bronze,Summer,1,AUS|2012|Bronze
AUS,2012,Gold,Summer,1,AUS|2012|Gold
AUS,2012,Silver,Summer,1,AUS|2012|Silver
AUS,2014,Bronze,Winter,1,AUS|2014|Bronze
AUS,2014,Silver,Winter,1,AUS|2014|Silver
AUS,2016,Bronze,Summer,1,AUS|2016|Bronze
AUS,2016,Gold,Summer,1,AUS|2016|Gold
AUS,2016,Silver,Summer,1,AUS|2016|Silver
AUT,1896,Bronze,Summer,1,AUT|1896|Bronze
AUT,1896,Gold,Summer,1,AUT|1896|Gold
AUT,1896,Silver,Summer,1,AUT|1896|Silver
AUT,1900,Bronze,Summer,1,AUT|1900|Bronze
AUT,1900,Silver,Summer,1,AUT|1900|Silver
AUT,1904,Bronze,Summer,1,AUT|1904|Bronze
AUT,1904,Gold,Summer,1,AUT|1904|Gold
AUT,1904,Silver,Summer,1,AUT|1904|Silver
AUT,1906,Bronze,Summer,1,AUT|1906|Bronze
AUT,1906,Gold,Summer,1,AUT|1906|Gold
AUT,1906,Silver,Summer,1,AUT|1906|Silver
AUT,1908,Bronze,Summer,1,AUT|1908|Bronze
AUT,1912,Bronze,Summer,1,AUT|1912|Bronze
AUT,1912,Silver,Summer,1,AUT|1912|Silver
AUT,1924,Bronze,Summer,1,AUT|1924|Bronze
AUT,1924,Gold,Winter,1,AUT|1924|Gold
AUT,1924,Silver,Summer,1,AUT|1924|Silver
AUT,1924,Silver,Winter,1,AUT|1924|Silver
AUT,1928,Bronze,Summer,1,AUT|1928|Bronze
AUT,1928,Bronze,Winter,1,AUT|1928|Bronze
AUT,1928,Gold,Summer,1,AUT|1928|Gold
AUT,1928,Silver,Winter,1,AUT|1928|Silver
AUT,1932,Bronze,Summer,1,AUT|1932|Bronze
AUT,1932,Gold,Summer,1,AUT|1932|Gold
AUT,1932,Gold,Winter,1,AUT|1932|Gold
AUT,1932,Silver,Summer,1,AUT|1932|Silver
AUT,1932,Silver,Winter,1,AUT|1932|Silver
AUT,1936,Bronze,Summer,1,AUT|1936|Bronze
AUT,1936,Bronze,Winter,1,AUT|1936|Bronze
AUT,1936,Gold,Summer,1,AUT|1936|Gold
AUT,1936,Gold,Winter,1,AUT|1936|Gold
AUT,1936,Silver,Summer,1,AUT|1936|Silver
AUT,1936,Silver,Winter,1,AUT|1936|Silver
AUT,1948,Bronze,Summer,1,AUT|1948|Bronze
AUT,1948,Bronze,Winter,1,AUT|1948|Bronze
AUT,1948,Gold,Summer,1,AUT|1948|Gold
AUT,1948,Gold,Winter,1,AUT|1948|Gold
AUT,1948,Silver,Summer,1,AUT|1948|Silver
AUT,1948,Silver,Winter,1,AUT|1948|Silver
AUT,1952,Bronze,Summer,1,AUT|1952|Bronze
AUT,1952,Bronze,Winter,1,AUT|1952|Bronze
AUT,1952,Gold,Winter,1,AUT|1952|Gold
AUT,1952,Silver,Summer,1,AUT|1952|Silver
AUT,1952,Silver,Winter,1,AUT|1952|Silver
AUT,1956,Bronze,Summer,1,AUT|1956|Bronze
AUT,1956,Bronze,Winter,1,AUT|1956|Bronze
AUT,1956,Gold,Winter,1,AUT|1956|Gold
AUT,1956,Silver,Winter,1,AUT|1956|Silver
AUT,1960,Bronze,Winter,1,AUT|1960|Bronze
AUT,1960,Gold,Summer,1,AUT|1960|Gold
AUT,1960,Gold,Winter,1,AUT|1960|Gold
AUT,1960,Silver,Summer,1,AUT|1960|Silver
AUT,1960,Silver,Winter,1,AUT|1960|Silver
AUT,1964,Bronze,Winter,1,AUT|1964|Bronze
AUT,1964,Gold,Winter,1,AUT|1964|Gold
AUT,1964,Silver,Winter,1,AUT|1964|Silver
AUT,1968,Bronze,Summer,1,AUT|1968|Bronze
AUT,1968,Bronze,Winter,1,AUT|1968|Bronze
AUT,1968,Gold,Winter,1,AUT|1968|Gold
AUT,1968,Silver,Summer,1,AUT|1968|Silver
AUT,1968,Silver,Winter,1,AUT|1968|Silver
AUT,1972,Bronze,Summer,1,AUT|1972|Bronze
AUT,1972,Bronze,Winter,1,AUT|1972|Bronze
AUT,1972,Gold,Winter,1,AUT|1972|Gold
AUT,1972,Silver,Summer,1,AUT|1972|Silver
AUT,1972,Silver,Winter,1,AUT|1972|Silver
AUT,1976,Bronze,Summer,1,AUT|1976|Bronze
AUT,1976,Bronze,Winter,1,AUT|1976|Bronze
AUT,1976,Gold,Winter,1,AUT|1976|Gold
AUT,1976,Silver,Winter,1,AUT|1976|Silver
AUT,1980,Bronze,Summer,1,AUT|1980|Bronze
AUT,1980,Bronze,Winter,1,AUT|1980|Bronze
AUT,1980,Gold,Summer,1,AUT|1980|Gold
AUT,1980,Gold,Winter,1,AUT|1980|Gold
AUT,1980,Silver,Summer,1,AUT|1980|Silver
AUT,1980,Silver,Winter,1,AUT|1980|Silver
AUT,1984,Bronze,Summer,1,AUT|1984|Bronze
AUT,1984,Bronze,Winter,1,AUT|1984|Bronze
AUT,1984,Gold,Summer,1,AUT|1984|Gold
AUT,1984,Silver,Summer,1,AUT|1984|Silver
AUT,1988,Bronze,Winter,1,AUT|1988|Bronze
AUT,1988,Gold,Summer,1,AUT|1988|Gold
AUT,1988,Gold,Winter,1,AUT|1988|Gold
AUT,1988,Silver,Winter,1,AUT|1988|Silver
AUT,1992,Bronze,Winter,1,AUT|1992|Bronze
AUT,1992,Gold,Winter,1,AUT|1992|Gold
AUT,1992,Silver,Summer,1,AUT|1992|Silver
AUT,1992,Silver,Winter,1,AUT|1992|Silver
AUT,1994,Bronze,Winter,1,AUT|1994|Bronze
AUT,1994,Gold,Winter,1,AUT|1994|Gold
AUT,1994,Silver,Winter,1,AUT|1994|Silver
AUT,1996,Bronze,Summer,1,AUT|1996|Bronze
AUT,1996,Silver,Summer,1,AUT|1996|Silver
AUT,1998,Bronze,Winter,1,AUT|1998|Bronze
AUT,1998,Gold,Winter,1,AUT|1998|Gold
AUT,1998,Silver,Winter,1,AUT|1998|Silver
AUT,2000,Gold,Summer,1,AUT|2000|Gold
AUT,2000,Silver,Summer,1,AUT|2000|Silver
AUT,2002,Bronze,Winter,1,AUT|2002|Bronze
AUT,2002,Gold,Winter,1,AUT|2002|Gold
AUT,2002,Silver,Winter,1,AUT|2002|Silver
AUT,2004,Bronze,Summer,1,AUT|2004|Bronze
AUT,2004,Gold,Summer,1,AUT|2004|Gold
AUT,2004,Silver,Summer,1,AUT|2004|Silver
AUT,2006,Bronze,Winter,1,AUT|2006|Bronze
AUT,2006,Gold,Winter,1,AUT|2006|Gold
AUT,2006,Silver,Winter,1,AUT|2006|Silver
AUT,2008,Bronze,Summer,1,AUT|2008|Bronze
AUT,2008,Silver,Summer,1,AUT|2008|Silver
AUT,2010,Bronze,Winter,1,AUT|2010|Bronze
AUT,2010,Gold,Winter,1,AUT|2010|Gold
AUT,2010,Silver,Winter,1,AUT|2010|Silver
AUT,2014,Bronze,Winter,1,AUT|2014|Bronze
AUT,2014,Gold,Winter,1,AUT|2014|Gold
AUT,2014,Silver,Winter,1,AUT|2014|Silver
AUT,2016,Bronze,Summer,1,AUT|2016|Bronze
AZE,1996,Silver,Summer,1,AZE|1996|Silver
AZE,2000,Bronze,Summer,1,AZE|2000|Bronze
AZE,2000,Gold,Summer,1,AZE|2000|Gold
AZE,2004,Bronze,Summer,1,AZE|2004|Bronze
AZE,2004,Gold,Summer,1,AZE|2004|Gold
AZE,2008,Bronze,Summer,1,AZE|2008|Bronze
AZE,2008,Gold,Summer,1,AZE|2008|Gold
AZE,2008,Silver,Summer,1,AZE|2008|Silver
AZE,2012,Bronze,Summer,1,AZE|2012|Bronze
AZE,2012,Gold,Summer,1,AZE|2012|Gold
AZE,2012,Silver,Summer,1,AZE|2012|Silver
AZE,2016,Bronze,Summer,1,AZE|2016|Bronze
AZE,2016,Gold,Summer,1,AZE|2016|Gold
AZE,2016,Silver,Summer,1,AZE|2016|Silver
BAH,1956,Bronze,Summer,1,BAH|1956|Bronze
BAH,1964,Gold,Summer,1,BAH|1964|Gold
BAH,1992,Bronze,Summer,1,BAH|1992|Bronze
BAH,1996,Silver,Summer,1,BAH|1996|Silver
BAH,2000,Bronze,Summer,1,BAH|2000|Bronze
BAH,2000,Gold,Summer,1,BAH|2000|Gold
BAH,2004,Bronze,Summer,1,BAH|2004|Bronze
BAH,2004,Gold,Summer,1,BAH|2004|Gold
BAH,2008,Bronze,Summer,1,BAH|2008|Bronze
BAH,2008,Silver,Summer,1,BAH|2008|Silver
BAH,2012,Gold,Summer,1,BAH|2012|Gold
BAH,2016,Bronze,Summer,1,BAH|2016|Bronze
BAH,2016,Gold,Summer,1,BAH|2016|Gold
BAR,2000,Bronze,Summer,1,BAR|2000|Bronze
BDI,1996,Gold,Summer,1,BDI|1996|Gold
BDI,2016,Silver,Summer,1,BDI|2016|Silver
BEL,1900,Bronze,Summer,1,BEL|1900|Bronze
BEL,1900,Gold,Summer,1,BEL|1900|Gold
BEL,1900,Silver,Summer,1,BEL|1900|Silver
BEL,1906,Bronze,Summer,1,BEL|1906|Bronze
BEL,1906,Gold,Summer,1,BEL|1906|Gold
BEL,1906,Silver,Summer,1,BEL|1906|Silver
BEL,1908,Bronze,Summer,1,BEL|1908|Bronze
BEL,1908,Gold,Summer,1,BEL|1908|Gold
BEL,1908,Silver,Summer,1,BEL|1908|Silver
BEL,1912,Bronze,Summer,1,BEL|1912|Bronze
BEL,1912,Gold,Summer,1,BEL|1912|Gold
BEL,1912,Silver,Summer,1,BEL|1912|Silver
BEL,1920,Bronze,Summer,1,BEL|1920|Bronze
BEL,1920,Gold,Summer,1,BEL|1920|Gold
BEL,1920,Silver,Summer,1,BEL|1920|Silver
BEL,1924,Bronze,Summer,1,BEL|1924|Bronze
BEL,1924,Bronze,Winter,1,BEL|1924|Bronze
BEL,1924,Gold,Summer,1,BEL|1924|Gold
BEL,1924,Silver,Summer,1,BEL|1924|Silver
BEL,1928,Bronze,Summer,1,BEL|1928|Bronze
BEL,1928,Bronze,Winter,1,BEL|1928|Bronze
BEL,1928,Silver,Summer,1,BEL|1928|Silver
BEL,1932,Bronze,Summer,1,BEL|1932|Bronze
BEL,1936,Bronze,Summer,1,BEL|1936|Bronze
BEL,1948,Bronze,Summer,1,BEL|1948|Bronze
BEL,1948,Gold,Summer,1,BEL|1948|Gold
BEL,1948,Gold,Winter,1,BEL|1948|Gold
BEL,1948,Silver,Summer,1,BEL|1948|Silver
BEL,1948,Silver,Winter,1,BEL|1948|Silver
BEL,1952,Gold,Summer,1,BEL|1952|Gold
BEL,1952,Silver,Summer,1,BEL|1952|Silver
BEL,1956,Silver,Summer,1,BEL|1956|Silver
BEL,1960,Bronze,Summer,1,BEL|1960|Bronze
BEL,1960,Silver,Summer,1,BEL|1960|Silver
BEL,1964,Bronze,Summer,1,BEL|1964|Bronze
BEL,1964,Gold,Summer,1,BEL|1964|Gold
BEL,1968,Bronze,Summer,1,BEL|1968|Bronze
BEL,1968,Silver,Summer,1,BEL|1968|Silver
BEL,1972,Silver,Summer,1,BEL|1972|Silver
BEL,1976,Bronze,Summer,1,BEL|1976|Bronze
BEL,1976,Silver,Summer,1,BEL|1976|Silver
BEL,1980,Gold,Summer,1,BEL|1980|Gold
BEL,1984,Bronze,Summer,1,BEL|1984|Bronze
BEL,1984,Gold,Summer,1,BEL|1984|Gold
BEL,1984,Silver,Summer,1,BEL|1984|Silver
BEL,1988,Bronze,Summer,1,BEL|1988|Bronze
BEL,1992,Bronze,Summer,1,BEL|1992|Bronze
BEL,1992,Silver,Summer,1,BEL|1992|Silver
BEL,1996,Bronze,Summer,1,BEL|1996|Bronze
BEL,1996,Gold,Summer,1,BEL|1996|Gold
BEL,1996,Silver,Summer,1,BEL|1996|Silver
BEL,1998,Bronze,Winter,1,BEL|1998|Bronze
BEL,2000,Bronze,Summer,1,BEL|2000|Bronze
BEL,2000,Silver,Summer,1,BEL|2000|Silver
BEL,2004,Bronze,Summer,1,BEL|2004|Bronze
BEL,2004,Gold,Summer,1,BEL|2004|Gold
BEL,2008,Gold,Summer,1,BEL|2008|Gold
BEL,2008,Silver,Summer,1,BEL|2008|Silver
BEL,2012,Bronze,Summer,1,BEL|2012|Bronze
BEL,2012,Silver,Summer,1,BEL|2012|Silver
BEL,2016,Bronze,Summer,1,BEL|2016|Bronze
BEL,2016,Gold,Summer,1,BEL|2016|Gold
BEL,2016,Silver,Summer,1,BEL|2016|Silver
BER,1976,Bronze,Summer,1,BER|1976|Bronze
BLR,1994,Silver,Winter,1,BLR|1994|Silver
BLR,1996,Bronze,Summer,1,BLR|1996|Bronze
BLR,1996,Gold,Summer,1,BLR|1996|Gold
BLR,1996,Silver,Summer,1,BLR|1996|Silver
BLR,1998,Bronze,Winter,1,BLR|1998|Bronze
BLR,2000,Bronze,Summer,1,BLR|2000|Bronze
BLR,2000,Gold,Summer,1,BLR|2000|Gold
BLR,2000,Silver,Summer,1,BLR|2000|Silver
BLR,2002,Bronze,Winter,1,BLR|2002|Bronze
BLR,2004,Bronze,Summer,1,BLR|2004|Bronze
BLR,2004,Gold,Summer,1,BLR|2004|Gold
BLR,2004,Silver,Summer,1,BLR|2004|Silver
BLR,2006,Silver,Winter,1,BLR|2006|Silver
BLR,2008,Bronze,Summer,1,BLR|2008|Bronze
BLR,2008,Gold,Summer,1,BLR|2008|Gold
BLR,2008,Silver,Summer,1,BLR|2008|Silver
BLR,2010,Bronze,Winter,1,BLR|2010|Bronze
BLR,2010,Gold,Winter,1,BLR|2010|Gold
BLR,2010,Silver,Winter,1,BLR|2010|Silver
BLR,2012,Bronze,Summer,1,BLR|2012|Bronze
BLR,2012,Gold,Summer,1,BLR|2012|Gold
BLR,2012,Silver,Summer,1,BLR|2012|Silver
BLR,2014,Bronze,Winter,1,BLR|2014|Bronze
BLR,2014,Gold,Winter,1,BLR|2014|Gold
BLR,2016,Bronze,Summer,1,BLR|2016|Bronze
BLR,2016,Gold,Summer,1,BLR|2016|Gold
BLR,2016,Silver,Summer,1,BLR|2016|Silver
BOH,1900,Bronze,Summer,1,BOH|1900|Bronze
BOH,1900,Silver,Summer,1,BOH|1900|Silver
BOH,1906,Bronze,Summer,1,BOH|1906|Bronze
BOH,1908,Bronze,Summer,1,BOH|1908|Bronze
BOT,2012,Silver,Summer,1,BOT|2012|Silver
BRA,1920,Bronze,Summer,1,BRA|1920|Bronze
BRA,1920,Gold,Summer,1,BRA|1920|Gold
BRA,1920,Silver,Summer,1,BRA|1920|Silver
BRA,1948,Bronze,Summer,1,BRA|1948|Bronze
BRA,1952,Bronze,Summer,1,BRA|1952|Bronze
BRA,1952,Gold,Summer,1,BRA|1952|Gold
BRA,1956,Gold,Summer,1,BRA|1956|Gold
BRA,1960,Bronze,Summer,1,BRA|1960|Bronze
BRA,1964,Bronze,Summer,1,BRA|1964|Bronze
BRA,1968,Bronze,Summer,1,BRA|1968|Bronze
BRA,1968,Silver,Summer,1,BRA|1968|Silver
BRA,1972,Bronze,Summer,1,BRA|1972|Bronze
BRA,1976,Bronze,Summer,1,BRA|1976|Bronze
BRA,1980,Bronze,Summer,1,BRA|1980|Bronze
BRA,1980,Gold,Summer,1,BRA|1980|Gold
BRA,1984,Bronze,Summer,1,BRA|1984|Bronze
BRA,1984,Gold,Summer,1,BRA|1984|Gold
BRA,1984,Silver,Summer,1,BRA|1984|Silver
BRA,1988,Bronze,Summer,1,BRA|1988|Bronze
BRA,1988,Gold,Summer,1,BRA|1988|Gold
BRA,1988,Silver,Summer,1,BRA|1988|Silver
BRA,1992,Gold,Summer,1,BRA|1992|Gold
BRA,1992,Silver,Summer,1,BRA|1992|Silver
BRA,1996,Bronze,Summer,1,BRA|1996|Bronze
BRA,1996,Gold,Summer,1,BRA|1996|Gold
BRA,1996,Silver,Summer,1,BRA|1996|Silver
BRA,2000,Bronze,Summer,1,BRA|2000|Bronze
BRA,2000,Silver,Summer,1,BRA|2000|Silver
BRA,2004,Bronze,Summer,1,BRA|2004|Bronze
BRA,2004,Gold,Summer,1,BRA|2004|Gold
BRA,2004,Silver,Summer,1,BRA|2004|Silver
BRA,2008,Bronze,Summer,1,BRA|2008|Bronze
BRA,2008,Gold,Summer,1,BRA|2008|Gold
BRA,2008,Silver,Summer,1,BRA|2008|Silver
BRA,2012,Bronze,Summer,1,BRA|2012|Bronze
BRA,2012,Gold,Summer,1,BRA|2012|Gold
BRA,2012,Silver,Summer,1,BRA|2012|Silver
BRA,2016,Bronze,Summer,1,BRA|2016|Bronze
BRA,2016,Gold,Summer,1,BRA|2016|Gold
BRA,2016,Silver,Summer,1,BRA|2016|Silver
BRN,2012,Bronze,Summer,1,BRN|2012|Bronze
BRN,2016,Gold,Summer,1,BRN|2016|Gold
BRN,2016,Silver,Summer,1,BRN|2016|Silver
BUL,1952,Bronze,Summer,1,BUL|1952|Bronze
BUL,1956,Bronze,Summer,1,BUL|1956|Bronze
BUL,1956,Gold,Summer,1,BUL|1956|Gold
BUL,1956,Silver,Summer,1,BUL|1956|Silver
BUL,1960,Bronze,Summer,1,BUL|1960|Bronze
BUL,1960,Gold,Summer,1,BUL|1960|Gold
BUL,1960,Silver,Summer,1,BUL|1960|Silver
BUL,1964,Bronze,Summer,1,BUL|1964|Bronze
BUL,1964,Gold,Summer,1,BUL|1964|Gold
BUL,1964,Silver,Summer,1,BUL|1964|Silver
BUL,1968,Bronze,Summer,1,BUL|1968|Bronze
BUL,1968,Gold,Summer,1,BUL|1968|Gold
BUL,1968,Silver,Summer,1,BUL|1968|Silver
BUL,1972,Bronze,Summer,1,BUL|1972|Bronze
BUL,1972,Gold,Summer,1,BUL|1972|Gold
BUL,1972,Silver,Summer,1,BUL|1972|Silver
BUL,1976,Bronze,Summer,1,BUL|1976|Bronze
BUL,1976,Gold,Summer,1,BUL|1976|Gold
BUL,1976,Silver,Summer,1,BUL|1976|Silver
BUL,1980,Bronze,Summer,1,BUL|1980|Bronze
BUL,1980,Bronze,Winter,1,BUL|1980|Bronze
BUL,1980,Gold,Summer,1,BUL|1980|Gold
BUL,1980,Silver,Summer,1,BUL|1980|Silver
BUL,1988,Bronze,Summer,1,BUL|1988|Bronze
BUL,1988,Gold,Summer,1,BUL|1988|Gold
BUL,1988,Silver,Summer,1,BUL|1988|Silver
BUL,1992,Bronze,Summer,1,BUL|1992|Bronze
BUL,1992,Gold,Summer,1,BUL|1992|Gold
BUL,1992,Silver,Summer,1,BUL|1992|Silver
BUL,1996,Bronze,Summer,1,BUL|1996|Bronze
BUL,1996,Gold,Summer,1,BUL|1996|Gold
BUL,1996,Silver,Summer,1,BUL|1996|Silver
BUL,1998,Gold,Winter,1,BUL|1998|Gold
BUL,2000,Bronze,Summer,1,BUL|2000|Bronze
BUL,2000,Gold,Summer,1,BUL|2000|Gold
BUL,2000,Silver,Summer,1,BUL|2000|Silver
BUL,2002,Bronze,Winter,1,BUL|2002|Bronze
BUL,2002,Silver,Winter,1,BUL|2002|Silver
BUL,2004,Bronze,Summer,1,BUL|2004|Bronze
BUL,2004,Gold,Summer,1,BUL|2004|Gold
BUL,2004,Silver,Summer,1,BUL|2004|Silver
BUL,2006,Silver,Winter,1,BUL|2006|Silver
BUL,2008,Bronze,Summer,1,BUL|2008|Bronze
BUL,2008,Gold,Summer,1,BUL|2008|Gold
BUL,2008,Silver,Summer,1,BUL|2008|Silver
BUL,2012,Bronze,Summer,1,BUL|2012|Bronze
BUL,2012,Silver,Summer,1,BUL|2012|Silver
BUL,2016,Bronze,Summer,1,BUL|2016|Bronze
BUL,2016,Silver,Summer,1,BUL|2016|Silver
